場次,部門,耳號,年期,胎次,生幾頭,死幾頭,活幾頭,活著的平均重,母品種,公品種,母出生到配種成功,公出生到配種成功,初配種到成功,配種成功到分娩,分娩到斷乳
66,76,0007614,3,4,9,0,9,7.6,LY,,795.0,,0.0,120.0,28.0
66,76,0007614,3,5,9,0,9,7.6,LY,,955.0,,0.0,122.0,28.0
66,76,0007616,3,4,9,3,6,7.3,LY,,764.0,,0.0,116.0,28.0
66,76,0007616,3,5,9,1,8,7.0,LY,,915.0,,0.0,119.0,28.0
66,76,0007632,3,4,9,0,9,7.899999999999999,LY,,936.0,,132.0,125.0,28.0
66,76,0007636,2,8,9,0,9,7.0,LY,,1325.0,,0.0,118.0,28.0
66,76,0007636,2,9,7,0,7,7.899999999999999,LY,,1477.0,,0.0,124.0,28.0
66,76,0007686,2,7,9,0,9,7.6,LY,,1341.0,,0.0,119.0,28.0
66,76,0007686,2,8,9,2,7,7.6,LY,,1493.0,,0.0,122.0,28.0
66,76,0007686,3,4,9,0,9,7.6,LY,,805.0,,0.0,117.0,28.0
66,76,0007686,3,5,9,2,7,7.6,LY,,963.0,,0.0,117.0,28.0
66,76,0007688,3,4,9,0,9,8.0,LY,,846.0,,0.0,118.0,28.0
66,76,0007688,3,5,8,0,8,8.0,LY,,998.0,,0.0,118.0,28.0
66,76,0007692,3,4,8,0,8,7.3,LY,,762.0,,0.0,102.0,28.0
66,76,0007692,3,5,9,2,7,7.0,LY,,896.0,,0.0,117.0,28.0
66,76,0007692,3,6,8,0,8,7.9,LY,,1046.0,,0.0,117.0,28.0
66,76,0007694,3,4,8,2,6,7.3,LY,,738.0,,0.0,118.0,28.0
66,76,0007694,3,5,9,3,6,7.6,LY,,887.0,,0.0,116.0,28.0
66,76,0007694,3,6,9,0,9,7.0,LY,,1036.0,,0.0,116.0,28.0
66,76,0000072,3,4,9,0,9,8.100000000000001,,,,,0.0,117.0,28.0
66,76,0000072,3,5,9,0,9,7.6,,,,,0.0,118.0,
66,76,0000074,3,4,9,2,7,7.3,,,,,0.0,115.0,28.0
66,76,0000074,3,5,9,0,9,7.0,,,,,0.0,116.0,28.0
66,76,0000074,3,6,8,0,8,7.9,,,,,0.0,119.0,28.0
66,76,0000076,3,4,10,0,10,7.0,,,,,0.0,116.0,28.0
66,76,0000076,3,5,10,0,10,7.9,,,,,0.0,124.0,28.0
66,76,0007736,3,4,9,9,0,,LY,,738.0,,0.0,116.0,28.0
66,76,0007736,3,5,9,2,7,7.0,LY,,887.0,,0.0,118.0,28.0
66,76,0007736,3,6,8,0,8,7.9,LY,,1060.0,,22.0,118.0,28.0
66,76,0007782,3,4,9,0,9,7.6,LY,,812.0,,25.0,117.0,28.0
66,76,0007782,3,5,9,0,9,7.6,LY,,972.0,,0.0,119.0,28.0
66,76,0007814,3,4,9,3,6,8.0,LY,,837.0,,0.0,116.0,28.0
66,76,0007814,3,5,8,0,8,8.0,LY,,992.0,,0.0,116.0,28.0
66,76,0007858,0,9,8,0,8,8.1,LY,,1732.0,,0.0,116.0,28.0
66,76,0007894,3,4,8,0,8,7.3,LY,,739.0,,0.0,123.0,28.0
66,76,0007894,3,5,9,0,9,7.0,LY,,893.0,,0.0,117.0,28.0
66,76,0007894,3,6,9,3,6,7.899999999999999,LY,,1048.0,,0.0,118.0,28.0
66,76,0007896,3,4,8,3,5,7.3,YL,,728.0,,0.0,119.0,28.0
66,76,0007896,3,5,9,2,7,7.0,YL,,882.0,,0.0,117.0,28.0
66,76,0007896,3,6,9,2,7,7.0,YL,,1032.0,,0.0,116.0,28.0
66,76,0007922,3,5,9,0,9,8.0,LY,,940.0,,0.0,118.0,28.0
66,76,0007928,3,4,8,0,8,8.1,LY,,728.0,,0.0,119.0,28.0
66,76,0007928,3,5,9,0,9,7.6,LY,,879.0,,0.0,118.0,28.0
66,76,0007928,3,6,9,0,9,7.0,LY,,1034.0,,0.0,119.0,28.0
66,76,0007946,3,4,9,3,6,8.1,YL,,723.0,,0.0,118.0,28.0
66,76,0007946,3,5,9,0,9,7.0,YL,,877.0,,0.0,119.0,28.0
66,76,0007946,3,6,9,0,9,7.899999999999999,YL,,1031.0,,0.0,119.0,28.0
66,76,0007982,3,3,9,0,9,7.300000000000002,LY,,777.0,,0.0,118.0,28.0
66,76,0007982,3,4,8,0,8,7.0,LY,,931.0,,0.0,118.0,28.0
66,76,0007998,3,4,9,0,9,7.6,LY,,791.0,,0.0,118.0,28.0
66,76,0007998,3,5,8,0,8,7.6,LY,,945.0,,0.0,118.0,28.0
66,76,0000006,3,4,10,0,10,7.6,,,,,26.0,115.0,28.0
66,76,0000018,3,4,8,8,0,,,,,,26.0,118.0,28.0
66,76,0000018,3,5,8,2,6,7.899999999999999,,,,,32.0,125.0,28.0
66,76,0000018,5,1,9,2,7,7.0,,,,,0.0,117.0,28.0
66,76,0000018,5,2,9,0,9,7.899999999999999,,,,,0.0,124.0,28.0
66,76,0000042,3,4,9,9,0,,,,,,0.0,117.0,28.0
66,76,0000042,3,5,8,0,8,7.9,,,,,0.0,123.0,28.0
66,76,0000044,3,4,9,2,7,7.3,,,,,0.0,116.0,28.0
66,76,0000044,3,5,9,0,9,7.0,,,,,0.0,117.0,28.0
66,76,0000044,3,6,9,0,9,7.899999999999999,,,,,0.0,120.0,28.0
66,76,0000046,3,4,8,0,8,8.1,,,,,0.0,115.0,28.0
66,76,0000046,3,5,9,0,9,7.6,,,,,0.0,118.0,28.0
66,76,0000046,3,6,9,2,7,7.0,,,,,0.0,118.0,28.0
66,76,0000048,3,4,8,0,8,7.3,,,,,0.0,115.0,28.0
66,76,0000048,3,5,9,0,9,7.0,,,,,0.0,117.0,28.0
66,76,0000048,3,6,9,0,9,7.899999999999999,,,,,0.0,117.0,28.0
66,76,0000056,2,7,9,3,6,7.6,,,,,0.0,118.0,28.0
66,76,0000098,2,8,8,0,8,7.6,,,,,22.0,117.0,28.0
66,76,0000098,2,9,8,0,8,7.0,,,,,0.0,118.0,28.0
66,76,0000086,2,8,8,0,8,7.3,,,,,0.0,115.0,28.0
66,76,0000086,2,9,8,2,6,7.0,,,,,0.0,117.0,28.0
66,76,0008124,2,8,9,0,9,8.0,LY,,1374.0,,0.0,117.0,28.0
66,76,0008124,2,9,8,0,8,8.0,LY,,1525.0,,0.0,115.0,28.0
66,76,0008182,5,1,8,0,8,8.0,LY,,429.0,,95.0,120.0,28.0
66,76,0008184,5,1,2,0,2,7.6,LY,,309.0,,0.0,123.0,28.0
66,76,0008184,5,2,8,0,8,7.0,LY,,465.0,,0.0,119.0,28.0
66,76,0000082,1,9,9,0,9,7.0,,,,,0.0,118.0,28.0
66,76,0008244,3,4,9,0,9,8.100000000000001,YL,,688.0,,0.0,117.0,28.0
66,76,0008244,3,5,10,0,10,8.0,YL,,835.0,,0.0,116.0,28.0
66,76,0008244,3,6,8,0,8,8.0,YL,,986.0,,0.0,121.0,28.0
66,76,0008248,2,8,8,3,5,7.6,LY,,1333.0,,0.0,118.0,28.0
66,76,0008248,2,9,8,3,5,8.0,LY,,1524.0,,22.0,117.0,28.0
66,76,0008256,5,1,8,0,8,7.9,LYL,,318.0,,26.0,117.0,28.0
66,76,0000082,3,5,8,2,6,7.3,,,,,0.0,118.0,28.0
66,76,0000082,3,6,9,0,9,7.0,,,,,0.0,117.0,28.0
66,76,0000082,3,7,8,0,8,7.9,,,,,0.0,119.0,28.0
66,76,0008288,2,7,9,0,9,7.0,LY,,1306.0,,0.0,119.0,28.0
66,76,0008288,2,8,9,2,7,7.899999999999999,LY,,1456.0,,0.0,124.0,28.0
66,76,0008346,2,7,9,0,9,7.6,LY,,1346.0,,0.0,117.0,28.0
66,76,0008346,2,8,8,0,8,7.6,LY,,1499.0,,0.0,115.0,28.0
66,76,0008368,2,8,8,0,8,7.6,LY,,1401.0,,23.0,114.0,28.0
66,76,0008368,2,9,8,0,8,7.0,LY,,1546.0,,0.0,115.0,28.0
66,76,0008372,2,8,9,0,9,8.0,LY,,1353.0,,43.0,120.0,28.0
66,76,0008372,2,9,8,3,5,8.0,LY,,1504.0,,0.0,120.0,28.0
66,76,0000084,2,8,8,0,8,8.0,,,,,0.0,119.0,28.0
66,76,0000084,2,9,8,0,8,8.0,,,,,0.0,120.0,28.0
66,76,0000084,3,5,8,0,8,7.3,,,,,0.0,117.0,28.0
66,76,0000084,3,6,9,0,9,7.0,,,,,0.0,118.0,28.0
66,76,0000084,3,7,8,0,8,7.9,,,,,0.0,123.0,28.0
66,76,0008416,5,1,8,0,8,7.0,L,,317.0,,0.0,118.0,28.0
66,76,0008444,2,7,8,0,8,8.1,LY,,1238.0,,67.0,120.0,28.0
66,76,0008444,2,8,9,2,7,7.6,LY,,1391.0,,0.0,119.0,28.0
66,76,0008444,2,9,1,0,1,7.0,LY,,1545.0,,0.0,123.0,28.0
66,76,0008448,2,8,9,2,7,7.0,LY,,1305.0,,0.0,117.0,28.0
66,76,0008448,2,9,8,0,8,7.9,LY,,1459.0,,0.0,119.0,28.0
66,76,0008464,5,1,8,0,8,7.0,LY,,339.0,,21.0,117.0,28.0
66,76,0008464,5,2,7,0,7,7.899999999999999,LY,,493.0,,0.0,119.0,28.0
66,76,0008466,5,1,8,3,5,7.0,LY,,251.0,,0.0,117.0,28.0
66,76,0000086,2,8,9,0,9,7.0,,,,,0.0,120.0,28.0
66,76,0000086,2,9,8,0,8,7.9,,,,,0.0,121.0,28.0
66,76,0000088,2,7,10,0,10,7.6,,,,,0.0,118.0,28.0
66,76,0000088,2,8,7,0,7,7.6,,,,,0.0,121.0,28.0
66,76,0008536,3,4,10,2,8,7.6,LY,,771.0,,0.0,116.0,28.0
66,76,0008536,3,5,9,0,9,7.6,LY,,921.0,,0.0,121.0,28.0
66,76,0008554,2,8,8,3,5,7.6,LY,,1317.0,,0.0,116.0,28.0
66,76,0008642,2,8,8,0,8,7.0,LY,,1302.0,,0.0,118.0,28.0
66,76,0008642,2,9,8,0,8,7.9,LY,,1455.0,,0.0,118.0,28.0
66,76,0008642,5,1,8,0,8,7.6,L,,287.0,,0.0,119.0,28.0
66,76,0008642,5,2,9,2,7,7.0,L,,439.0,,0.0,119.0,28.0
66,76,0008654,3,4,9,0,9,7.6,LY,,770.0,,0.0,116.0,28.0
66,76,0008694,2,7,9,2,7,7.0,LY,,1311.0,,0.0,118.0,28.0
66,76,0008718,3,4,10,0,10,7.6,LY,,913.0,,23.0,118.0,28.0
66,76,0008718,3,5,8,0,8,8.0,LY,,1089.0,,24.0,119.0,28.0
66,76,0008744,3,3,8,3,5,7.0,LY,,736.0,,0.0,117.0,28.0
66,76,0008754,2,7,9,0,9,7.6,LY,,1335.0,,0.0,117.0,28.0
66,76,0008764,3,3,8,0,8,7.3,YL,,717.0,,0.0,117.0,28.0
66,76,0008764,3,4,9,0,9,7.0,YL,,871.0,,0.0,117.0,28.0
66,76,0008774,3,5,8,0,8,7.3,LY,,855.0,,0.0,115.0,28.0
66,76,0008774,3,6,8,0,8,7.0,LY,,1001.0,,0.0,119.0,28.0
66,76,0008776,2,8,8,0,8,8.0,LY,,1361.0,,0.0,121.0,28.0
66,76,0008776,2,9,8,0,8,8.0,LY,,1515.0,,0.0,123.0,28.0
66,76,0008798,3,5,9,0,9,7.300000000000002,LY,,862.0,,0.0,116.0,28.0
66,76,0008798,3,6,8,0,8,7.0,LY,,1013.0,,0.0,118.0,28.0
66,76,0008798,3,7,9,2,7,7.899999999999999,LY,,1166.0,,0.0,114.0,28.0
66,76,0000084,3,4,9,0,9,7.300000000000002,,,,,0.0,115.0,28.0
66,76,0000084,3,5,9,2,7,7.0,,,,,0.0,117.0,28.0
66,76,0000084,3,6,9,0,9,7.899999999999999,,,,,0.0,114.0,28.0
66,76,0000088,3,4,9,0,9,7.6,,,,,0.0,117.0,28.0
66,76,0000088,3,5,8,0,8,8.0,,,,,0.0,119.0,28.0
66,76,0008812,3,4,10,2,8,7.6,LY,,780.0,,51.0,115.0,28.0
66,76,0008812,3,5,7,0,7,7.6,LY,,925.0,,0.0,119.0,28.0
66,76,0008814,3,4,9,2,7,7.6,LY,,760.0,,0.0,118.0,28.0
66,76,0008814,3,5,8,0,8,7.0,LY,,984.0,,62.0,118.0,28.0
66,76,0008822,3,4,9,0,9,8.0,LY,,945.0,,71.0,116.0,28.0
66,76,0008822,3,5,8,3,5,8.0,LY,,1096.0,,0.0,117.0,28.0
66,76,0008824,2,7,9,2,7,7.0,LY,,1316.0,,0.0,117.0,28.0
66,76,0008824,2,8,8,0,8,7.9,LY,,1469.0,,0.0,118.0,28.0
66,76,0008826,2,8,9,0,9,7.6,LY,,1318.0,,0.0,118.0,28.0
66,76,0008826,2,9,8,0,8,7.6,LY,,1469.0,,0.0,121.0,28.0
66,76,0008834,3,5,8,0,8,7.0,LY,,874.0,,0.0,120.0,28.0
66,76,0000088,3,3,9,3,6,7.0,,,,,27.0,117.0,28.0
66,76,0000088,3,4,9,0,9,7.6,,,,,54.0,116.0,28.0
66,76,0008852,3,4,9,0,9,8.0,YL,,800.0,,0.0,118.0,28.0
66,76,0008852,3,5,8,0,8,8.0,YL,,953.0,,0.0,119.0,28.0
66,76,0008854,3,4,9,0,9,7.6,YL,,789.0,,0.0,119.0,28.0
66,76,0008854,3,5,8,3,5,8.0,YL,,965.0,,23.0,120.0,28.0
66,76,0008856,3,4,9,0,9,8.100000000000001,YL,,687.0,,0.0,117.0,28.0
66,76,0008856,3,5,9,0,9,7.6,YL,,837.0,,0.0,115.0,28.0
66,76,0008856,3,6,8,0,8,7.0,YL,,998.0,,0.0,114.0,28.0
66,76,0008858,3,4,9,0,9,8.0,YL,,824.0,,0.0,116.0,28.0
66,76,0008858,3,5,8,0,8,8.0,YL,,973.0,,0.0,117.0,28.0
66,76,0008862,3,4,8,0,8,7.3,LY,,837.0,,117.0,118.0,28.0
66,76,0008862,3,5,9,0,9,7.0,LY,,990.0,,0.0,117.0,28.0
66,76,0008862,3,6,9,0,9,7.899999999999999,LY,,1141.0,,0.0,119.0,28.0
66,76,0008874,5,1,8,0,8,7.9,LY,,353.0,,55.0,119.0,28.0
66,76,0008876,3,4,9,2,7,8.1,LY,,814.0,,0.0,118.0,28.0
66,76,0008876,3,5,9,0,9,7.6,LY,,966.0,,0.0,117.0,28.0
66,76,0008876,3,6,9,0,9,7.0,LY,,1118.0,,0.0,119.0,28.0
66,76,0008878,5,1,8,0,8,7.6,LY,,279.0,,0.0,118.0,28.0
66,76,0008888,5,1,8,0,8,8.0,YL,,257.0,,0.0,120.0,28.0
66,76,0000082,3,4,8,0,8,8.1,,,,,0.0,118.0,28.0
66,76,0000082,3,5,8,0,8,7.6,,,,,0.0,119.0,28.0
66,76,0000082,3,6,8,0,8,7.0,,,,,21.0,117.0,28.0
66,76,0008912,3,4,9,0,9,7.0,LY,,732.0,,0.0,116.0,28.0
66,76,0008912,3,5,9,0,9,7.899999999999999,LY,,883.0,,0.0,118.0,28.0
66,76,0008914,3,4,9,2,7,7.0,LY,,726.0,,0.0,117.0,28.0
66,76,0008914,3,5,9,3,6,7.899999999999999,LY,,880.0,,0.0,118.0,28.0
66,76,0008916,2,7,8,8,0,,LY,,1253.0,,0.0,114.0,13.0
66,76,0008916,2,8,9,2,7,7.6,LY,,1381.0,,0.0,115.0,28.0
66,76,0008916,2,9,8,0,8,7.0,LY,,1529.0,,0.0,118.0,28.0
66,76,0008922,5,1,9,0,9,7.6,LY,,279.0,,0.0,118.0,28.0
66,76,0008932,5,1,8,0,8,7.6,LY,,285.0,,0.0,116.0,28.0
66,76,0008937,5,1,2,0,2,7.0,LY,,297.0,,0.0,117.0,29.0
66,76,0008937,5,2,9,0,9,7.0,LY,,449.0,,0.0,117.0,28.0
66,76,0008942,2,7,8,0,8,7.3,LY,,1264.0,,62.0,120.0,28.0
66,76,0008942,2,8,8,0,8,7.0,LY,,1418.0,,0.0,118.0,28.0
66,76,0008942,2,9,8,0,8,7.9,LY,,1573.0,,0.0,121.0,28.0
66,76,0008942,5,1,8,0,8,7.0,YL,,286.0,,0.0,119.0,27.0
66,76,0008942,5,2,8,0,8,7.0,YL,,440.0,,0.0,118.0,28.0
66,76,0008944,5,1,8,0,8,7.6,YL,,288.0,,0.0,115.0,28.0
66,76,0008944,5,2,9,0,9,7.899999999999999,YL,,455.0,,20.0,116.0,28.0
66,76,0008946,5,1,8,0,8,7.6,YL,,279.0,,0.0,117.0,28.0
66,76,0008948,5,1,8,0,8,7.0,YL,,299.0,,0.0,119.0,28.0
66,76,0008972,3,5,9,2,7,7.6,LY,,897.0,,0.0,116.0,28.0
66,76,0008972,3,6,9,0,9,7.899999999999999,LY,,1044.0,,0.0,117.0,28.0
66,76,0008984,2,7,8,0,8,7.3,LY,,1263.0,,22.0,117.0,28.0
66,76,0008984,2,8,8,0,8,7.0,LY,,1416.0,,0.0,119.0,28.0
66,76,0008984,2,9,8,0,8,7.9,LY,,1570.0,,0.0,120.0,28.0
66,76,0008988,2,7,8,0,8,7.0,LY,,1279.0,,0.0,118.0,28.0
66,76,0008988,2,8,8,0,8,7.9,LY,,1430.0,,0.0,119.0,28.0
66,76,0008992,3,4,9,0,9,7.0,YL,,776.0,,0.0,118.0,28.0
66,76,0008996,3,4,9,0,9,7.6,LY,,894.0,,0.0,116.0,28.0
66,76,0008996,3,5,9,0,9,7.899999999999999,LY,,1044.0,,0.0,120.0,28.0
66,76,0000006,2,8,9,0,9,8.0,,,,,0.0,117.0,28.0
66,76,0000006,2,9,8,0,8,8.0,,,,,0.0,117.0,28.0
66,76,0000006,5,1,8,3,5,7.6,,,,,20.0,116.0,28.0
66,76,0000014,3,4,10,0,10,7.6,,,,,0.0,117.0,28.0
66,76,0000014,3,5,8,0,8,7.6,,,,,0.0,120.0,28.0
66,76,0000000,3,4,9,2,7,7.0,,,,,134.0,118.0,28.0
66,76,0000000,3,5,9,2,7,7.899999999999999,,,,,0.0,116.0,28.0
66,76,0000028,3,4,8,0,8,7.3,,,,,0.0,119.0,28.0
66,76,0000028,3,5,9,0,9,7.0,,,,,0.0,117.0,28.0
66,76,0000028,3,6,8,3,5,7.9,,,,,0.0,115.0,28.0
66,76,0000046,2,8,9,0,9,7.6,,,,,0.0,119.0,28.0
66,76,0000048,2,7,8,0,8,7.6,,,,,0.0,117.0,
66,76,0000048,3,5,8,0,8,7.3,,,,,0.0,121.0,28.0
66,76,0000048,3,6,9,0,9,7.0,,,,,0.0,117.0,28.0
66,76,0000048,3,7,8,3,5,7.9,,,,,0.0,118.0,28.0
66,76,0000054,3,4,0,0,0,,,,,,0.0,131.0,0.0
66,76,0000000,3,5,9,0,9,7.300000000000002,,,,,0.0,118.0,28.0
66,76,0000000,3,6,8,0,8,7.0,,,,,0.0,120.0,28.0
66,76,0000076,2,8,9,0,9,8.0,,,,,0.0,118.0,28.0
66,76,0000076,2,9,8,0,8,8.0,,,,,0.0,121.0,28.0
66,76,0000078,2,8,9,0,9,7.6,,,,,0.0,116.0,28.0
66,76,0000078,2,9,8,0,8,7.6,,,,,0.0,120.0,28.0
66,76,0000082,2,8,9,3,6,7.6,,,,,0.0,119.0,28.0
66,76,0000088,3,5,8,0,8,7.3,,,,,0.0,118.0,28.0
66,76,0000088,3,6,9,0,9,7.0,,,,,0.0,117.0,28.0
66,76,0000088,3,7,8,0,8,7.9,,,,,0.0,119.0,28.0
66,76,0000088,5,1,8,3,5,8.0,,,,,0.0,118.0,28.0
66,76,0000091,3,4,9,9,0,,,,,,0.0,118.0,28.0
66,76,0000091,3,5,9,2,7,7.0,,,,,0.0,118.0,28.0
66,76,0000092,3,5,10,0,10,8.0,,,,,0.0,119.0,28.0
66,76,0000092,3,6,7,0,7,7.6,,,,,0.0,118.0,28.0
66,76,0000092,3,5,9,0,9,7.6,,,,,0.0,117.0,28.0
66,76,0009122,3,5,10,2,8,8.0,YL,,929.0,,0.0,115.0,28.0
66,76,0009122,3,6,8,0,8,7.0,YL,,1105.0,,28.0,120.0,28.0
66,76,0009128,3,5,10,0,10,7.0,YL,,881.0,,0.0,119.0,28.0
66,76,0009128,3,6,9,2,7,7.899999999999999,YL,,1032.0,,0.0,124.0,28.0
66,76,0000091,3,5,9,0,9,7.300000000000002,,,,,0.0,118.0,28.0
66,76,0000091,3,6,9,0,9,7.899999999999999,,,,,29.0,120.0,28.0
66,76,0009132,2,7,9,2,7,7.0,LY,,1270.0,,0.0,120.0,28.0
66,76,0009132,2,8,8,0,8,7.9,LY,,1424.0,,0.0,118.0,28.0
66,76,0009162,3,5,8,0,8,7.3,YL,,854.0,,0.0,120.0,28.0
66,76,0009162,3,6,9,3,6,7.899999999999999,YL,,1019.0,,0.0,122.0,28.0
66,76,0009166,2,7,8,0,8,8.1,LY,,1217.0,,0.0,119.0,28.0
66,76,0009166,2,8,8,0,8,7.6,LY,,1366.0,,0.0,118.0,28.0
66,76,0009166,2,9,8,2,6,7.0,LY,,1518.0,,0.0,121.0,28.0
66,76,0009192,2,7,8,0,8,7.3,LY,,1268.0,,0.0,117.0,28.0
66,76,0009192,2,8,8,0,8,7.0,LY,,1418.0,,0.0,114.0,28.0
66,76,0009192,2,9,7,3,4,7.9,LY,,1571.0,,0.0,118.0,28.0
66,76,0000094,5,1,8,0,8,7.0,,,,,44.0,115.0,28.0
66,76,0000098,3,5,9,0,9,7.6,,,,,0.0,117.0,28.0
66,76,0000098,3,6,9,2,7,7.6,,,,,0.0,117.0,28.0
66,76,0000092,3,5,9,0,9,7.0,,,,,0.0,117.0,28.0
66,76,0000092,3,6,8,0,8,7.9,,,,,0.0,124.0,28.0
66,76,0009294,3,5,8,0,8,7.0,YL,,882.0,,43.0,119.0,29.0
66,76,0009294,3,6,8,3,5,7.9,YL,,1039.0,,0.0,117.0,28.0
66,76,0009332,3,3,8,2,6,8.1,LY,,729.0,,0.0,119.0,28.0
66,76,0009332,3,4,9,2,7,7.6,LY,,887.0,,0.0,119.0,28.0
66,76,0009332,3,5,8,2,6,7.0,LY,,1040.0,,0.0,121.0,28.0
66,76,0009336,2,7,8,0,8,7.3,LY,,1242.0,,31.0,118.0,28.0
66,76,0009372,2,7,10,0,10,7.6,YL,,1322.0,,0.0,118.0,28.0
66,76,0009372,2,8,9,5,4,7.6,YL,,1472.0,,0.0,119.0,28.0
66,76,0009374,2,8,9,2,7,8.0,LY,,1344.0,,24.0,116.0,28.0
66,76,0009374,2,9,9,3,6,8.0,LY,,1494.0,,0.0,114.0,28.0
66,76,0000094,5,1,8,0,8,7.9,,,,,0.0,123.0,28.0
66,76,0009426,2,8,10,2,8,7.6,LY,,1301.0,,0.0,117.0,28.0
66,76,0009426,2,9,8,0,8,7.6,LY,,1451.0,,0.0,121.0,28.0
66,76,0009428,2,7,9,0,9,8.100000000000001,LY,,1231.0,,0.0,117.0,28.0
66,76,0009428,2,8,8,0,8,7.6,LY,,1381.0,,0.0,118.0,28.0
66,76,0009428,2,9,8,0,8,7.0,LY,,1533.0,,0.0,117.0,28.0
66,76,0009436,2,8,9,0,9,7.0,LY,,1289.0,,0.0,117.0,28.0
66,76,0009436,2,9,8,0,8,7.9,LY,,1441.0,,0.0,122.0,28.0
66,76,0009462,5,1,8,0,8,7.6,YL,,242.0,,0.0,118.0,28.0
66,76,0009467,3,4,8,0,8,7.3,LY,,682.0,,0.0,117.0,28.0
66,76,0009467,3,5,9,0,9,7.0,LY,,833.0,,0.0,116.0,28.0
66,76,0009467,3,6,8,0,8,7.9,LY,,983.0,,0.0,116.0,28.0
66,76,0009486,2,7,8,0,8,7.3,LY,,1247.0,,0.0,116.0,28.0
66,76,0009486,2,8,8,0,8,7.0,LY,,1398.0,,0.0,115.0,28.0
66,76,0009486,2,9,8,0,8,7.9,LY,,1547.0,,0.0,116.0,28.0
66,76,0009522,3,4,8,8,0,,LY,,683.0,,0.0,116.0,9.0
66,76,0009522,3,5,9,0,9,7.6,LY,,809.0,,0.0,114.0,28.0
66,76,0009522,3,6,8,0,8,7.0,LY,,983.0,,27.0,115.0,28.0
66,76,0000095,1,9,9,4,5,8.1,,,,,0.0,119.0,28.0
66,76,0000095,5,1,8,0,8,8.0,,,,,0.0,114.0,28.0
66,76,0009584,5,1,8,3,5,7.9,YL,,318.0,,74.0,117.0,28.0
66,76,0009585,5,1,8,0,8,7.0,LY,,299.0,,24.0,116.0,28.0
66,76,0009585,5,2,9,0,9,7.899999999999999,LY,,447.0,,0.0,117.0,28.0
66,76,0009588,5,1,5,0,5,7.0,LY,,313.0,,0.0,120.0,28.0
66,76,0009598,3,3,9,0,9,7.6,LY,,734.0,,0.0,118.0,28.0
66,76,0009598,3,4,9,2,7,7.6,LY,,888.0,,0.0,119.0,28.0
66,76,0009622,5,1,8,3,5,8.0,LY,,259.0,,0.0,119.0,28.0
66,76,0009664,2,6,8,0,8,8.1,LY,,1202.0,,0.0,116.0,28.0
66,76,0009664,2,7,8,0,8,7.6,LY,,1357.0,,0.0,118.0,28.0
66,76,0009664,2,8,8,2,6,7.0,LY,,1507.0,,0.0,116.0,28.0
66,76,0009676,3,5,8,0,8,7.3,LY,,925.0,,27.0,120.0,28.0
66,76,0009676,3,6,8,0,8,7.0,LY,,1078.0,,0.0,122.0,28.0
66,76,0009696,5,1,8,0,8,7.6,LY,,240.0,,0.0,118.0,28.0
66,76,0000094,3,4,9,2,7,7.6,,,,,45.0,117.0,28.0
66,76,0000094,3,5,8,0,8,8.0,,,,,45.0,118.0,28.0
66,76,0000098,5,1,8,2,6,7.0,,,,,26.0,116.0,28.0
66,76,0000097,5,1,9,2,7,7.0,,,,,0.0,118.0,28.0
66,76,0009724,2,8,9,0,9,8.0,LY,,1339.0,,0.0,118.0,28.0
66,76,0009724,2,9,8,0,8,8.0,LY,,1489.0,,0.0,124.0,28.0
66,76,0009724,5,1,8,0,8,7.0,YL,,295.0,,0.0,117.0,28.0
66,76,0009724,5,2,9,0,9,7.899999999999999,YL,,448.0,,0.0,116.0,28.0
66,76,0009734,3,4,10,0,10,7.6,LY,,744.0,,0.0,121.0,28.0
66,76,0009734,3,5,9,0,9,7.6,LY,,894.0,,0.0,118.0,28.0
66,76,0009738,3,4,9,0,9,7.300000000000002,LY,,695.0,,0.0,118.0,28.0
66,76,0009738,3,5,8,2,6,7.0,LY,,846.0,,0.0,120.0,28.0
66,76,0009738,5,1,8,3,5,8.0,LY,,262.0,,0.0,119.0,28.0
66,76,0009742,3,3,9,0,9,8.100000000000001,LY,,661.0,,55.0,115.0,28.0
66,76,0009742,3,4,9,0,9,7.6,LY,,807.0,,0.0,117.0,28.0
66,76,0009762,3,4,9,0,9,7.0,LY,,702.0,,0.0,116.0,28.0
66,76,0009762,3,5,8,0,8,7.9,LY,,853.0,,0.0,118.0,28.0
66,76,0009762,3,6,9,0,9,7.899999999999999,LY,,1003.0,,0.0,115.0,28.0
66,76,0009772,3,4,10,0,10,7.6,LY,,748.0,,0.0,116.0,28.0
66,76,0009772,3,5,9,0,9,7.6,LY,,898.0,,0.0,118.0,28.0
66,76,0009776,3,4,9,0,9,7.0,LY,,700.0,,0.0,118.0,28.0
66,76,0009776,3,5,8,0,8,7.9,LY,,853.0,,0.0,121.0,28.0
66,76,0009782,3,4,9,9,0,,LY,,670.0,,0.0,116.0,8.0
66,76,0009782,3,5,8,0,8,7.9,LY,,854.0,,59.0,121.0,28.0
66,76,0009782,5,1,8,0,8,7.6,LY,,268.0,,0.0,117.0,28.0
66,76,0009782,5,2,2,0,2,7.9,LY,,447.0,,0.0,111.0,28.0
66,76,0009792,3,4,10,0,10,7.6,LY,,735.0,,0.0,120.0,28.0
66,76,0009792,3,5,2,0,2,8.0,LY,,912.0,,24.0,120.0,28.0
66,76,0009862,3,5,9,0,9,7.0,LY,,863.0,,0.0,119.0,28.0
